EmployeeID,Age,Gender,Department,HoursWorkedPerWeek,SatisfactionScore,PerformanceRating,YearsAtCompany,Promotions,LeftCompany,ProductivityScore
2673,55,Female,HR,47,2.48,3,21,1,Yes,57.7
2674,34,Female,Operations,35,2.72,3,24,0,No,51.7
2675,56,Female,Marketing,32,2.36,1,23,0,No,46.0
2676,32,Female,Finance,27,2.62,2,16,3,No,45.1
2677,37,Female,Sales,44,4.18,4,17,4,No,72.6
2678,59,Male,Marketing,21,1.89,2,1,4,No,33.6
2679,29,Female,Finance,49,2.88,3,28,4,Yes,63.1
2680,55,Male,Sales,59,1.08,4,17,2,No,52.1
2681,33,Female,HR,22,3.03,3,13,0,Yes,45.7
2682,35,Male,HR,42,1.45,2,3,2,No,43.9
2683,38,Male,Sales,48,2.13,3,6,1,No,54.9
2684,53,Female,Marketing,49,2.3,4,6,3,Yes,57.3
2685,26,Male,Sales,30,1.33,3,0,3,No,34.3
2686,47,Male,Operations,40,2.44,3,7,2,No,52.4
2687,43,Female,Sales,46,2.99,2,19,3,No,62.1
2688,47,Female,HR,43,2.72,2,23,2,No,57.3
2689,54,Female,HR,50,2.12,5,9,4,No,56.2
2690,58,Male,HR,49,2.18,4,8,1,No,56.1
2691,34,Female,Operations,20,3.53,1,6,4,No,49.3
2692,56,Male,Finance,20,3.87,1,2,3,Yes,52.7
2693,28,Male,Operations,27,3.31,2,11,1,No,52.0
2694,55,Female,Finance,53,4.9,5,2,0,No,86.1
2695,39,Female,Operations,35,4.78,3,4,2,No,72.3
2696,50,Male,IT,46,1.39,4,6,1,Yes,46.1
2697,34,Male,Finance,23,2.05,3,29,2,No,36.6
2698,40,Male,Marketing,38,4.47,4,11,1,No,71.3
2699,45,Male,Marketing,48,1.12,1,22,3,No,44.8
2700,44,Male,HR,22,3.37,3,24,4,No,49.1
2701,34,Female,Operations,30,4.82,3,16,3,No,69.2
2702,46,Female,Sales,27,3.71,5,13,0,No,56.0
2703,58,Female,HR,58,1.37,3,2,3,No,54.3
2704,43,Male,Sales,52,3.99,3,0,1,No,76.3
2705,42,Female,Operations,27,2.51,4,21,0,No,44.0
2706,39,Male,HR,44,4.69,4,27,1,Yes,77.7
2707,23,Male,HR,43,2.15,4,25,4,No,51.6
2708,39,Male,Marketing,45,2.89,3,22,2,No,60.4
2709,29,Female,Sales,45,3.99,5,17,4,No,71.4
2710,48,Female,IT,36,2.03,3,13,4,No,45.5
2711,40,Male,IT,46,1.73,4,24,4,Yes,49.5
2712,27,Male,HR,48,1.01,5,12,1,No,43.7
2713,34,Male,Operations,58,2.95,2,11,2,No,70.1
2714,29,Female,HR,28,4.71,3,4,1,No,66.7
2715,39,Male,Marketing,33,2.13,3,2,0,No,44.4
2716,34,Male,Sales,24,1.17,4,13,1,No,28.5
2717,58,Female,HR,49,3.48,3,6,4,No,69.1
2718,56,Male,Operations,47,1.22,2,6,3,No,45.1
2719,37,Male,IT,56,3.03,4,16,3,No,69.5
2720,50,Male,Sales,27,2.53,3,5,1,No,44.2
2721,29,Female,HR,34,2.9,4,14,4,No,52.8
2722,53,Male,Sales,47,1.65,3,18,4,Yes,49.4
2723,45,Female,Marketing,55,1.36,1,14,3,No,52.1
2724,34,Female,IT,52,4.0,5,6,2,No,76.4
2725,31,Male,Operations,25,1.98,3,4,2,No,37.3
2726,55,Male,Sales,31,4.2,3,14,4,No,63.7
2727,34,Male,IT,26,4.03,5,19,0,No,58.5
2728,50,Male,HR,47,1.79,3,12,0,No,50.8
2729,24,Female,Operations,26,4.63,3,25,0,No,64.5
2730,24,Female,Operations,20,1.65,2,6,0,No,30.5
2731,48,Male,Finance,43,4.19,5,12,0,No,72.0
2732,28,Male,Sales,38,2.68,1,12,3,No,53.4
2733,22,Male,IT,51,1.73,2,12,4,No,53.0
2734,42,Male,Sales,49,4.75,4,22,1,No,81.8
2735,36,Female,HR,20,4.85,3,7,3,No,62.5
2736,49,Male,HR,51,3.05,2,4,3,No,66.2
2737,50,Female,Operations,39,2.88,2,3,4,No,56.1
2738,32,Male,Operations,40,4.6,5,16,2,No,74.0
2739,55,Female,IT,38,3.38,3,19,3,No,60.4
2740,31,Female,Marketing,49,2.06,3,13,3,No,54.9
2741,41,Male,Sales,47,2.7,4,10,1,No,59.9
2742,41,Male,Sales,51,4.34,3,9,0,No,79.1
2743,25,Male,HR,49,4.44,3,0,3,No,78.7
2744,40,Male,Sales,42,4.76,2,6,0,Yes,77.0
2745,57,Female,IT,46,2.15,4,5,4,Yes,53.7
2746,23,Female,Finance,56,3.72,3,6,3,Yes,76.4
2747,53,Female,Operations,45,1.27,1,23,1,No,44.2
2748,29,Female,HR,22,3.9,3,14,1,No,54.4
2749,29,Male,Operations,50,3.25,2,5,4,No,67.5
2750,24,Female,Operations,21,2.0,5,17,0,Yes,34.7
2751,55,Female,Operations,29,3.62,2,1,2,No,56.5
2752,37,Male,Finance,57,1.54,3,8,4,No,55.3
2753,54,Male,Sales,38,2.34,3,5,2,No,50.0
2754,44,Male,Marketing,50,2.6,3,21,1,Yes,61.0
2755,52,Male,Operations,48,4.11,3,16,1,No,74.7
2756,21,Male,IT,44,2.24,1,23,3,No,53.2
2757,28,Female,Operations,51,1.2,5,29,1,No,47.7
2758,43,Female,Operations,36,1.72,2,10,0,No,42.4
2759,32,Male,Sales,42,3.43,4,23,1,No,63.7
2760,32,Male,IT,37,1.06,2,3,3,No,36.5
2761,35,Female,Sales,30,4.17,2,6,4,No,62.7
2762,39,Female,Operations,39,4.6,3,14,3,No,73.3
2763,46,Male,Sales,32,2.98,3,24,4,No,52.2
2764,49,Female,Sales,43,3.83,5,29,3,No,68.4
2765,42,Female,HR,39,2.85,4,26,1,No,55.8
2766,41,Female,Finance,47,2.24,5,28,2,Yes,55.3
2767,58,Male,Marketing,54,1.66,3,16,0,No,54.4
2768,40,Male,Finance,40,3.07,2,11,2,Yes,58.7
2769,49,Female,Finance,25,4.72,3,12,0,No,64.7
2770,24,Male,IT,26,4.56,4,20,1,No,63.8
2771,27,Female,HR,48,4.68,1,12,3,No,80.4
2772,48,Male,HR,42,4.87,4,7,3,No,78.1
2773,48,Male,Sales,24,1.66,3,6,4,No,33.4
2774,24,Male,Finance,41,1.59,4,28,2,No,44.6
2775,42,Male,Marketing,28,2.71,3,25,0,No,46.7
2776,32,Female,IT,51,3.76,4,3,3,No,73.3
2777,23,Male,HR,29,2.76,1,2,1,No,47.9
2778,42,Female,Sales,47,4.57,3,16,3,Yes,78.6
2779,22,Female,Marketing,30,3.87,3,15,4,No,59.7
2780,44,Male,Finance,26,3.54,3,18,3,No,53.6
2781,54,Female,Marketing,49,1.28,5,1,1,No,47.1
2782,47,Male,HR,57,1.7,1,20,3,No,56.9
2783,21,Female,IT,53,2.71,4,13,0,No,64.2
2784,28,Female,Finance,47,4.91,3,15,0,No,82.0
2785,43,Male,IT,51,2.34,3,16,3,No,59.1
2786,58,Male,Operations,35,3.52,3,3,1,No,59.7
2787,26,Female,Marketing,58,4.96,3,7,1,No,90.2
2788,42,Female,Marketing,20,2.06,3,8,3,No,34.6
2789,45,Male,Sales,53,1.67,2,15,1,No,53.8
2790,38,Female,Finance,42,3.19,3,15,0,No,61.3
2791,37,Male,Marketing,39,3.21,2,16,0,Yes,59.4
2792,32,Female,HR,37,4.69,3,2,0,No,72.8
2793,26,Male,Operations,37,1.11,3,21,4,No,37.0
2794,46,Female,HR,59,2.63,4,20,2,No,67.6
2795,47,Male,IT,40,2.25,1,27,0,No,50.5
2796,28,Female,Operations,27,3.28,2,16,3,No,51.7
2797,39,Female,Operations,53,1.04,4,17,4,Yes,47.5
2798,21,Female,HR,30,3.84,3,17,3,Yes,59.4
2799,49,Female,Marketing,29,2.94,4,22,1,No,49.7
2800,55,Male,HR,27,3.8,1,5,2,No,56.9
2801,34,Female,Finance,27,2.79,4,28,4,No,46.8
2802,55,Female,IT,38,2.9,1,5,1,Yes,55.6
2803,40,Female,Operations,20,4.58,3,0,1,No,59.8
2804,33,Male,Finance,22,1.84,5,28,0,No,33.8
2805,58,Male,Marketing,51,1.87,1,15,3,No,54.4
2806,28,Male,Marketing,35,3.24,3,16,1,No,56.9
2807,40,Male,HR,49,3.64,3,3,1,No,70.7
2808,53,Male,Sales,47,2.42,4,15,1,No,57.1
2809,46,Female,Operations,47,3.08,3,25,2,Yes,63.7
2810,59,Female,Operations,35,1.91,4,21,4,No,43.6
2811,41,Female,Sales,52,1.54,4,26,0,No,51.8
2812,29,Male,Marketing,44,1.95,3,21,4,No,50.3
2813,44,Male,Marketing,37,4.67,3,20,1,No,72.6
2814,57,Female,Operations,45,4.21,2,19,2,No,73.6
2815,37,Male,IT,25,1.56,3,1,1,No,33.1
2816,44,Male,Operations,57,1.19,3,22,3,Yes,51.8
2817,41,Female,Marketing,22,1.37,2,11,4,No,29.1
2818,59,Male,Marketing,25,2.17,3,15,0,No,39.2
2819,59,Male,IT,33,4.25,3,5,2,No,65.6
2820,33,Female,Finance,37,2.29,1,15,4,No,48.8
2821,31,Male,Finance,35,1.74,5,6,1,Yes,41.9
2822,39,Female,IT,43,2.58,4,13,0,No,55.9
2823,31,Male,IT,32,1.5,1,2,2,No,37.4
2824,33,Female,Finance,20,2.88,5,0,1,Yes,42.8
2825,21,Male,Finance,57,3.7,5,16,1,No,76.9
2826,39,Female,Finance,33,2.48,1,19,4,No,47.9
2827,32,Male,Finance,36,1.69,2,3,1,No,42.1
2828,28,Female,Operations,32,2.81,4,6,1,No,50.5
2829,28,Male,Operations,32,4.05,5,28,2,No,62.9
2830,32,Male,HR,28,1.31,4,6,1,Yes,32.7
2831,53,Female,IT,25,1.28,2,3,3,No,30.3
2832,46,Male,Sales,25,2.27,1,6,3,No,40.2
2833,59,Male,HR,49,2.66,3,7,0,No,60.9
2834,48,Male,Sales,56,1.87,1,8,3,No,57.9
2835,25,Male,Sales,33,1.11,2,21,3,No,34.2
2836,28,Male,Marketing,23,1.88,3,14,4,Yes,34.9
2837,45,Male,IT,53,2.74,3,3,3,No,64.5
2838,47,Male,Operations,21,1.32,3,25,1,No,27.9
2839,43,Female,HR,36,3.86,5,17,4,No,63.8
2840,50,Male,IT,33,3.21,2,24,3,Yes,55.2
2841,43,Male,Finance,36,2.74,3,11,1,No,52.6
2842,40,Female,IT,49,3.07,3,22,0,Yes,65.0
2843,38,Female,Sales,48,3.62,3,5,4,No,69.8
2844,38,Male,Operations,26,4.98,4,3,1,Yes,68.0
2845,22,Male,Finance,28,4.1,4,3,4,Yes,60.6
2846,24,Female,IT,42,3.16,3,17,0,No,61.0
2847,50,Male,IT,55,4.08,4,0,0,Yes,79.3
2848,53,Male,Operations,33,2.9,1,20,4,No,52.1
2849,56,Male,Sales,39,2.24,2,5,1,Yes,49.7
2850,38,Female,Finance,36,2.05,3,25,2,No,45.7
2851,57,Male,Sales,51,2.6,5,8,4,No,61.7
2852,39,Female,Operations,44,1.01,3,16,2,No,40.9
2853,48,Female,IT,49,1.71,3,20,1,No,51.4
2854,40,Male,HR,46,1.51,3,10,3,No,47.3
2855,53,Female,HR,46,4.84,2,28,4,No,80.6
2856,32,Male,Marketing,50,1.26,3,20,0,No,47.6
2857,35,Female,HR,45,3.0,1,8,3,No,61.5
2858,59,Male,Operations,33,4.68,3,10,1,No,69.9
2859,22,Male,Operations,40,3.43,4,26,0,Yes,62.3
2860,49,Male,Operations,47,2.98,3,3,4,Yes,62.7
2861,30,Male,Finance,34,3.97,5,12,1,No,63.5
2862,22,Male,Marketing,49,2.41,2,28,4,No,58.4
2863,31,Male,Finance,44,1.77,2,18,3,No,48.5
2864,33,Male,HR,30,4.39,3,2,4,No,64.9
2865,30,Female,HR,30,1.23,5,21,0,Yes,33.3
2866,34,Male,IT,47,4.23,3,26,4,No,75.2
2867,38,Female,Finance,24,1.41,5,0,3,No,30.9
2868,29,Male,Sales,47,3.5,3,16,3,No,67.9
2869,59,Male,IT,27,2.91,4,16,0,No,48.0
2870,48,Male,Finance,45,4.99,5,6,2,Yes,81.4
2871,23,Male,Operations,25,2.55,3,13,2,No,43.0
2872,40,Female,Marketing,51,4.83,3,4,4,No,84.0
2873,26,Male,Finance,51,2.62,3,29,3,Yes,61.9
2874,47,Female,Marketing,31,3.73,4,13,1,No,59.0
2875,22,Female,Marketing,25,3.57,2,10,1,No,53.2
2876,49,Male,HR,32,1.35,4,24,3,Yes,35.9
2877,58,Female,Sales,58,3.97,4,27,1,No,80.3
2878,23,Male,Finance,59,1.83,3,26,0,No,59.6
2879,36,Male,Sales,53,2.55,1,29,4,No,62.6
2880,50,Female,Marketing,42,4.13,4,2,3,No,70.7
2881,22,Male,HR,36,4.78,2,5,4,Yes,73.0
2882,37,Male,Sales,20,3.24,5,6,0,No,46.4
2883,32,Male,IT,26,3.08,1,18,1,Yes,49.0
2884,55,Male,Marketing,32,3.02,4,8,3,No,52.6
2885,21,Male,IT,33,4.27,3,1,0,No,65.8
2886,35,Male,Operations,36,4.97,4,27,0,No,74.9
2887,46,Male,Sales,49,3.53,3,11,4,No,69.6
2888,57,Male,Sales,53,2.51,3,6,3,Yes,62.2
2889,41,Female,Sales,46,1.87,1,9,4,No,50.9
2890,51,Male,Operations,44,1.8,5,19,4,No,48.8
2891,45,Female,Finance,54,4.42,1,14,0,No,82.0
2892,43,Female,Marketing,28,4.97,5,24,4,No,69.3
2893,44,Female,Marketing,25,3.79,3,22,1,Yes,55.4
2894,58,Female,Marketing,45,4.82,2,23,1,No,79.7
2895,48,Male,Finance,57,2.4,3,26,0,No,63.9
2896,41,Male,Sales,58,3.51,3,25,4,No,75.7
2897,38,Male,Sales,46,3.05,4,18,1,Yes,62.7
2898,56,Female,Operations,59,2.93,1,5,2,No,70.6
2899,55,Female,IT,50,3.53,5,19,2,No,70.3
2900,29,Male,Finance,22,2.24,3,12,4,No,37.8
2901,58,Male,HR,43,3.56,3,19,0,No,65.7
2902,50,Female,Finance,34,3.69,3,11,1,No,60.7
2903,54,Male,Operations,25,4.34,2,17,3,No,60.9
2904,52,Male,IT,30,3.92,2,15,3,No,60.2
2905,23,Male,IT,49,2.28,1,10,1,No,57.1
2906,23,Female,IT,54,2.8,4,25,4,No,65.8
2907,48,Male,Sales,57,1.48,2,24,2,No,54.7
2908,35,Male,HR,59,2.03,4,10,2,No,61.6
2909,43,Female,IT,48,3.08,2,0,1,No,64.4
2910,31,Male,Marketing,42,1.4,2,0,2,No,43.4
2911,52,Female,Sales,22,3.28,2,6,1,No,48.2
2912,56,Male,HR,45,2.56,4,25,0,No,57.1
2913,53,Male,Marketing,33,1.14,2,6,2,No,34.5
2914,44,Female,HR,38,2.74,1,3,4,No,54.0
2915,59,Female,Operations,40,2.12,1,13,2,Yes,49.2
2916,54,Male,HR,40,1.27,3,23,1,No,40.7
2917,48,Male,Marketing,28,2.17,5,4,3,Yes,41.3
2918,57,Female,Finance,32,2.18,5,21,2,No,44.2
2919,27,Male,HR,56,2.42,2,11,1,No,63.4
2920,24,Female,Finance,57,2.47,1,3,2,No,64.6
2921,57,Female,HR,43,2.72,4,2,2,Yes,57.3
2922,21,Male,Operations,57,1.37,3,17,2,Yes,53.6
2923,21,Female,Marketing,30,1.02,4,23,3,Yes,31.2
2924,40,Male,HR,48,3.94,2,26,1,Yes,73.0
2925,39,Female,IT,57,2.35,3,4,0,No,63.4
2926,49,Male,Operations,36,3.45,1,25,4,No,59.7
2927,30,Female,IT,45,2.23,4,5,3,No,53.8
2928,38,Female,Operations,45,4.94,2,13,4,No,80.9
2929,48,Female,Operations,31,2.26,2,5,4,No,44.3
2930,55,Female,HR,37,3.42,3,19,0,No,60.1
2931,51,Male,Marketing,28,1.88,2,24,2,No,38.4
2932,47,Male,Marketing,22,3.07,1,22,0,No,46.1
2933,31,Female,Sales,29,3.32,1,11,4,No,53.5
2934,58,Female,Marketing,21,1.73,5,27,3,No,32.0
2935,25,Female,Finance,27,1.49,3,25,4,No,33.8
2936,28,Female,HR,37,4.89,3,11,4,Yes,74.8
2937,54,Male,IT,58,4.57,5,28,0,No,86.3
2938,32,Male,Marketing,50,3.64,4,7,1,Yes,71.4
2939,58,Male,IT,33,4.44,3,22,4,No,67.5
2940,21,Female,Sales,58,1.38,3,19,1,No,54.4
2941,51,Male,HR,52,3.92,4,24,2,Yes,75.6
2942,24,Female,Marketing,48,2.14,2,1,4,No,55.0
2943,25,Male,IT,52,3.16,3,29,0,No,68.0
2944,50,Male,Operations,54,4.06,1,4,2,No,78.4
2945,44,Male,Marketing,21,1.13,2,29,3,Yes,26.0
2946,23,Male,Sales,54,3.78,2,17,4,Yes,75.6
2947,31,Female,Operations,51,2.74,4,23,0,No,63.1
2948,24,Male,IT,55,2.76,4,24,4,No,66.1
2949,46,Male,IT,42,4.63,3,2,0,No,75.7
2950,47,Male,HR,24,4.44,3,15,0,No,61.2
2951,47,Female,HR,35,1.23,3,4,1,No,36.8
2952,26,Female,IT,59,3.47,4,8,4,No,76.0
2953,35,Male,Operations,43,2.74,3,5,0,No,57.5
2954,50,Female,HR,59,1.47,3,18,0,No,56.0
2955,57,Male,IT,47,4.4,2,21,2,No,76.9
2956,57,Male,Operations,44,1.29,3,24,4,No,43.7
2957,57,Female,Finance,26,1.13,1,26,2,No,29.5
2958,55,Male,Marketing,57,1.79,3,26,1,No,57.8
2959,43,Female,Finance,26,2.21,4,15,1,No,40.3
2960,26,Male,Finance,41,1.24,2,25,0,Yes,41.1
2961,24,Female,Marketing,41,3.57,2,6,0,No,64.4
2962,38,Male,IT,46,2.75,5,3,0,No,59.7
2963,29,Female,IT,52,2.65,4,15,4,No,62.9
2964,49,Female,HR,51,1.58,3,19,4,No,51.5
2965,33,Male,Sales,58,2.75,2,16,3,Yes,68.1
2966,37,Male,IT,51,2.56,3,18,0,No,61.3
2967,52,Male,Marketing,20,2.53,3,27,2,No,39.3
2968,42,Female,Sales,29,1.87,4,24,3,No,39.0
2969,24,Male,Marketing,23,1.38,2,16,4,Yes,29.9
2970,25,Male,Marketing,48,2.04,4,12,4,No,54.0
2971,57,Female,Marketing,26,3.67,5,1,0,No,54.9
2972,33,Male,Sales,57,1.29,3,1,2,No,52.8
2973,54,Female,Finance,25,2.53,1,23,2,No,42.8
2974,42,Male,Operations,30,3.06,4,21,1,No,51.6
2975,43,Male,Marketing,28,4.85,4,22,0,Yes,68.1
2976,23,Female,HR,49,4.38,2,26,4,No,78.1
2977,54,Female,IT,41,4.67,3,3,0,No,75.4
2978,52,Male,Operations,58,4.28,4,15,0,No,83.4
2979,41,Male,IT,28,3.36,2,26,1,No,53.2
2980,41,Male,IT,57,4.44,2,3,1,No,84.3
2981,31,Male,Sales,52,3.26,2,19,3,Yes,69.0
2982,59,Male,HR,45,2.43,5,11,0,Yes,55.8
2983,24,Male,HR,35,2.49,2,21,4,No,49.4
2984,21,Female,Operations,28,3.26,2,27,1,No,52.2
2985,48,Female,HR,42,4.24,1,27,3,No,71.8
2986,44,Male,HR,34,1.53,5,28,3,Yes,39.1
2987,55,Male,HR,38,1.16,2,28,3,Yes,38.2
2988,33,Male,Operations,35,4.16,4,19,4,No,66.1
2989,54,Male,Finance,44,3.59,1,13,1,No,66.7
2990,31,Female,HR,54,4.29,4,0,2,No,80.7
2991,56,Female,HR,32,4.91,4,16,4,No,71.5
2992,37,Female,Sales,26,2.01,1,23,0,No,38.3
2993,55,Female,Sales,53,1.78,2,17,2,Yes,54.9
2994,38,Male,HR,33,2.36,2,11,4,No,46.7
2995,42,Male,Finance,42,4.51,3,24,1,No,74.5
2996,44,Female,HR,42,1.06,4,9,3,Yes,40.0
2997,39,Male,HR,36,1.04,1,23,4,No,35.6
2998,57,Female,HR,32,1.87,3,14,0,No,41.1
2999,59,Female,Marketing,46,2.5,2,16,0,No,57.2
3000,41,Female,Finance,21,2.21,3,25,0,No,36.8
3001,28,Male,IT,56,4.3,1,10,2,Yes,82.2
3002,48,Male,HR,49,3.76,2,23,3,No,71.9
3003,25,Female,IT,23,4.35,2,24,4,No,59.6
3004,37,Female,Finance,49,2.54,3,19,2,Yes,59.7
3005,57,Female,HR,22,3.38,2,6,4,No,49.2
3006,56,Female,IT,33,3.06,4,19,1,No,53.7
3007,39,Male,Operations,30,2.9,4,28,1,No,50.0
3008,47,Male,IT,59,2.15,4,18,4,Yes,62.8
3009,54,Male,Finance,42,3.84,5,10,2,Yes,67.8
3010,31,Male,HR,51,3.1,5,0,0,No,66.7
3011,32,Female,Marketing,22,1.31,2,17,2,No,28.5
3012,41,Female,Finance,20,1.0,3,22,2,Yes,24.0
3013,31,Male,Marketing,28,1.08,3,21,4,No,30.4
3014,59,Male,HR,28,1.3,3,14,2,Yes,32.6
3015,48,Male,IT,31,2.48,5,12,1,No,46.5
3016,25,Female,Operations,20,2.22,3,23,4,No,36.2
3017,37,Male,Operations,35,1.63,4,26,4,No,40.8
3018,40,Male,Finance,49,3.06,3,15,4,No,64.9
3019,32,Male,Finance,27,4.88,5,18,2,No,67.7
3020,26,Male,Finance,29,1.64,4,5,3,No,36.7
3021,37,Female,Sales,52,2.0,3,27,0,No,56.4
3022,39,Male,Operations,57,2.85,2,21,0,No,68.4
3023,46,Male,Operations,41,3.56,4,27,1,Yes,64.3
3024,52,Male,HR,35,3.4,5,15,4,No,58.5
3025,26,Male,Sales,38,3.08,4,17,0,No,57.4
3026,56,Female,Finance,30,3.95,4,0,2,No,60.5
3027,58,Male,Finance,30,4.38,3,17,2,No,64.8
3028,31,Male,Marketing,33,5.0,3,8,2,No,73.1
3029,53,Female,Sales,58,2.86,5,12,1,No,69.2
3030,44,Male,IT,45,4.98,2,15,4,No,81.3
3031,43,Female,Operations,39,3.92,3,21,0,No,66.5
3032,35,Male,HR,39,3.63,3,18,4,No,63.6
3033,47,Male,IT,24,3.56,3,25,4,No,52.4
3034,31,Female,IT,20,4.64,3,22,2,No,60.4
3035,37,Female,HR,30,4.79,3,0,0,No,68.9
3036,34,Female,Finance,29,1.71,2,29,1,No,37.4
3037,47,Male,Operations,47,2.97,2,28,4,No,62.6
3038,38,Male,Marketing,53,4.77,4,7,3,No,84.8
3039,48,Male,Finance,32,2.53,5,9,2,Yes,47.7
3040,24,Male,Finance,44,1.93,2,6,3,No,50.1
3041,27,Female,Sales,42,1.41,1,2,1,No,43.5
3042,55,Male,IT,55,3.39,4,12,1,No,72.4
3043,29,Male,IT,31,3.8,3,19,1,Yes,59.7
3044,28,Female,Operations,21,1.78,2,10,1,No,32.5
3045,37,Male,IT,39,3.69,3,22,0,No,64.2
3046,37,Female,Marketing,35,4.6,3,19,3,No,70.5
3047,53,Male,Marketing,33,1.97,2,4,2,Yes,42.8
3048,52,Male,Marketing,21,1.49,5,12,3,No,29.6
3049,28,Female,HR,35,4.34,3,11,0,No,67.9
3050,39,Male,Operations,23,4.67,3,15,4,No,62.8
3051,58,Male,Marketing,32,1.86,3,16,1,No,41.0
3052,23,Female,Sales,57,3.89,4,13,4,No,78.8
3053,25,Female,Sales,20,3.36,4,20,1,No,47.6
3054,33,Female,Finance,28,1.96,3,25,2,No,39.2
3055,51,Female,Finance,40,4.29,2,29,1,No,70.9
3056,36,Male,Operations,37,2.88,2,9,1,No,54.7
3057,52,Female,Finance,51,3.8,1,12,4,Yes,73.7
3058,42,Female,Finance,53,2.21,3,29,4,No,59.2
3059,49,Male,Sales,39,4.26,4,11,4,Yes,69.9
3060,42,Female,Finance,21,2.06,3,3,0,No,35.3
3061,23,Male,Sales,23,2.46,5,18,1,No,40.7
3062,30,Male,Marketing,57,2.57,4,11,4,No,65.6
3063,41,Female,Marketing,26,1.83,3,24,0,No,36.5
3064,36,Male,Operations,41,4.5,2,0,2,No,73.7
3065,32,Male,HR,39,1.45,3,9,2,No,41.8
3066,22,Male,Finance,54,3.25,3,20,1,Yes,70.3
3067,44,Female,Marketing,23,4.26,3,25,4,No,58.7
3068,55,Male,Marketing,39,3.32,3,28,1,No,60.5
3069,50,Male,Operations,54,2.31,2,1,1,No,60.9
3070,50,Female,IT,52,4.13,1,4,1,No,77.7
3071,55,Female,IT,40,3.0,4,20,0,No,58.0
3072,39,Male,Operations,33,1.65,4,25,1,No,39.6
3073,28,Female,Sales,50,2.27,5,26,2,No,57.7
3074,46,Female,HR,41,3.37,5,16,4,No,62.4
3075,27,Female,Operations,49,3.64,2,3,3,No,70.7
3076,50,Male,IT,48,3.19,3,6,3,No,65.5
3077,27,Female,HR,55,2.09,4,14,3,No,59.4
3078,23,Male,Marketing,48,3.38,5,0,4,Yes,67.4
3079,21,Male,Operations,26,2.33,1,27,1,No,41.5
3080,56,Male,Sales,51,1.9,3,28,4,No,54.7
3081,45,Female,HR,32,4.78,2,13,4,No,70.2
3082,57,Male,IT,32,2.26,4,25,0,No,45.0
3083,21,Male,Marketing,33,2.34,4,14,4,No,46.5
3084,35,Female,Operations,25,4.59,4,1,0,No,63.4
3085,57,Female,Finance,35,1.57,3,19,2,Yes,40.2
3086,33,Female,Marketing,40,3.34,3,25,0,Yes,61.4
3087,28,Male,IT,35,4.13,2,1,3,No,65.8
3088,25,Male,Operations,24,2.09,3,15,0,No,37.7
3089,29,Female,IT,43,4.38,5,1,2,Yes,73.9
3090,21,Male,Finance,20,4.08,1,15,4,No,54.8
3091,56,Female,Marketing,29,2.94,3,16,3,No,49.7
3092,55,Male,HR,54,1.47,4,17,0,No,52.5
3093,22,Female,HR,50,4.88,3,18,1,Yes,83.8
3094,43,Male,Marketing,34,3.5,5,15,4,No,58.8
3095,29,Male,HR,30,3.07,3,3,3,No,51.7
3096,54,Female,Operations,28,4.54,4,16,3,No,65.0
3097,34,Male,Marketing,21,2.69,4,0,0,No,41.6
3098,24,Male,Marketing,49,3.25,1,22,4,Yes,66.8
3099,50,Female,IT,35,4.43,3,20,4,No,68.8
3100,51,Male,Sales,20,2.57,2,12,1,No,39.7
3101,58,Male,IT,25,4.09,3,6,1,Yes,58.4
3102,31,Male,HR,30,2.02,3,25,3,No,41.2
3103,55,Male,Sales,52,3.81,5,8,3,No,74.5
3104,28,Male,Marketing,36,3.04,2,13,2,Yes,55.6
3105,23,Female,HR,53,1.66,2,0,3,No,53.7
3106,34,Female,Finance,59,1.54,2,7,1,No,56.7
3107,33,Male,HR,44,2.83,4,9,0,No,59.1
3108,52,Male,Sales,41,3.84,5,3,2,No,67.1
3109,54,Female,Sales,45,3.41,3,24,3,No,65.6
3110,39,Female,Marketing,46,4.42,1,12,1,No,76.4
3111,58,Male,Operations,57,2.56,2,17,2,No,65.5
3112,36,Female,Finance,28,4.37,2,8,0,No,63.3
3113,22,Female,Marketing,56,1.15,3,7,0,No,50.7
3114,37,Male,Finance,24,2.46,2,29,1,No,41.4
3115,54,Male,Finance,37,1.29,4,5,4,No,38.8
3116,36,Male,Marketing,41,4.68,2,20,1,Yes,75.5
3117,58,Female,HR,31,2.9,5,18,1,No,50.7
3118,22,Female,IT,41,2.26,3,15,1,No,51.3
3119,22,Female,Finance,25,2.97,4,0,4,Yes,47.2
3120,46,Male,Sales,55,3.13,5,14,3,No,69.8
3121,33,Female,Marketing,46,4.38,5,5,3,No,76.0
3122,51,Female,Operations,34,3.17,4,9,0,Yes,55.5
3123,54,Female,HR,36,2.73,2,4,3,No,52.5
3124,59,Male,Finance,22,4.85,1,7,1,No,63.9
3125,23,Female,Operations,29,4.87,4,0,3,No,69.0
3126,28,Male,HR,44,1.15,4,12,4,No,42.3
3127,43,Female,Marketing,40,3.83,2,25,3,No,66.3
3128,34,Female,Operations,59,2.49,5,15,1,No,66.2
3129,47,Male,Sales,28,3.7,3,16,3,No,56.6
3130,49,Female,Finance,43,3.55,2,6,0,No,65.6
3131,59,Male,Finance,51,2.32,2,14,3,No,58.9
3132,59,Female,Operations,22,4.95,1,23,0,No,64.9
